2024,2023,Institution,Location,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,International,Score
301-350,251-300,University of Lisbon ,Portugal,57,53.4,78.3,67.2,,
301-350,251-300,University of Pisa,Italy,61.7,52.9,75.3,61.3,,
301-350,251-300,University of South Australia,Australia,51,60,91.9,77.4,,
301-350,,University of Surrey,United Kingdom,49.2,56.9,91,81.9,,
301-350,251-300,University of Tartu,Estonia,60,52.3,76.4,61.3,,
301-350,251-300,University of Tasmania,Australia,52.8,53.9,86.4,78.2,,
301-350,301-350,University of the Philippines,Philippines,58,61.9,70.2,51,,
301-350,301-350,University of Turin,Italy,61.2,48.5,72.4,69.6,,
301-350,,University of Waterloo,Canada,43.7,67.9,92.3,77.4,,
301-350,,Zayed University,United Arab Emirates,53.7,59.3,80.1,62.9,,
351-370,,Carleton University,Canada,49.8,57,83.2,73.8,,
351-370,,Diponegoro University,Indonesia,54.8,64.2,67.1,51,,
351-370,,Karl-Franzens-Universitaet Graz,Austria,63.1,50.4,69.3,51,,
351-370,301-350,Lahore University of Management Sciences (LUMS),Pakistan,56.5,65,66.3,45.2,,
351-370,301-350,Masaryk University,Czech Republic,54.4,52.6,72.5,72.8,,
351-370,251-300,National Yang Ming Chiao Tung University,Taiwan,59.1,62.1,60.4,41.6,,
351-370,301-350,Northumbria University at Newcastle,United Kingdom,48.4,54.7,86.2,83.3,,
351-370,301-350,Temple University,United States,51.7,46.9,90.3,87.9,,
351-370,301-350,Tufts University,United States,57.1,50.1,83.3,67.2,,
351-370,,United Arab Emirates University,United Arab Emirates,51.1,67.7,68.1,55.7,,
351-370,,Universidad de Talca,Chile,59.7,51.8,69.7,59.6,,
351-370,301-350,Universidad Nacional de La Plata (UNLP),Argentina,59.9,65.3,47.4,37.4,,
351-370,301-350,Universidade Católica Portuguesa - UCP,Portugal,55.7,55.3,75.4,59.6,,
351-370,251-300,Universidade Nova de Lisboa,Portugal,53,58.1,81,61.3,,
351-370,,Universiti Sains Malaysia (USM),Malaysia,51.5,63.3,83.7,57.7,,
351-370,301-350,University of Colorado Boulder,United States,49.1,52.2,92.3,85.7,,
351-370,301-350,University of Genoa,Italy,60.7,42.4,75,69.6,,
351-370,,University of Hawaiʻi at Mānoa,United States,45.9,67.9,81.5,67.2,,
351-370,301-350,University of Leicester,United Kingdom,51.2,53.4,84.5,77.4,,
351-370,,Washington State University,United States,50.1,53.7,87.9,77.4,,
